Plant Code,Generator ID,Net Metering Agreement?,Net Metering DC Capacity (MW),Virtual Net Metering Agreement?,Virtual Net Metering DC Capacity (MW),time
64722,RDMNS,N, ,Y,6.6,2022
64723,50835,N, ,Y,17.6,2022
64724,TWNLN,N, ,Y,6.4,2022
64725,WLMRD,Y,5.9,N, ,2022
64726,WHAYD,N, ,Y,7.9,2022
64727,BRKWD,N, ,Y,7.2,2022
64730,BCK17,N, ,Y,2,2022
64731,MAPLE,N, ,Y,4,2022
64732,SEGU2,N, ,Y,2,2022
64733,WOOD2,N, ,Y,2,2022
64734,DOODS,N, ,N, ,2022
64735,OLMS2,N, ,Y,2,2022
64736,WOLFC,N, ,Y,2,2022
64738,HCS,N, ,N, ,2022
64741,MORG1,N, ,Y,2.9,2022
64742,MOR1B,N, ,Y,3,2022
64746,GSCS,Y,1.3,N, ,2022
64751,267,N, ,N, ,2022
64755,AHS,N, ,N, ,2022
64757,1,N, ,N, ,2022
64766,RCAM1,N, ,N, ,2022
64779,FRAN2,N, ,Y,2.3,2022
64780,1,N, ,N, ,2022
64781,WES,N, ,Y,6,2022
64782,TIV,N, ,Y,2.9,2022
64783,EPRO,N, ,Y,2.9,2022
64784,LJOHN,N, ,Y,2,2022
64785,WOOD,N, ,Y,2,2022
64786,HRCRK,N, ,Y,2,2022
64787,VIKNG,N, ,Y,2,2022
64788,FRHOL,N, ,Y,3,2022
64789,MORAI,N, ,Y,2,2022
64790,CHECK,N, ,Y,1.5,2022
64817,ENX10,N, ,N, ,2022
64818,C1STF,N, ,N, ,2022
64820,OS,N, ,N, ,2022
64821,FLPS1,N, ,N, ,2022
64822,OS,N, ,N, ,2022
64823,FLPS2,N, ,N, ,2022
64824,FLPS3,N, ,N, ,2022
64825,FLPS4,N, ,N, ,2022
64826,FLPS5,N, ,N, ,2022
64827,FLPS6,N, ,N, ,2022
64828,FLPS7,N, ,N, ,2022
64830,OS,N, ,N, ,2022
64831,DIA7,N, ,N, ,2022
64836,CATAL,N, ,N, ,2022
64837,MARIN,N, ,N, ,2022
64838,CLAY,N, ,N, ,2022
64840,SRCS,N, ,N, ,2022
64841,SOTOI,N, ,N, ,2022
64842,SRTC,N, ,N, ,2022
64843,SRWA1,N, ,N, ,2022
64846,PR000,N, ,N, ,2022
64856,65009,N, ,N, ,2022
64860,286,N, ,N, ,2022
64861,392,N, ,N, ,2022
64862,515,N, ,N, ,2022
64863,284,N, ,N, ,2022
64866,USSWC,N, ,N, ,2022
64868,KEEV,N, ,Y,2.5,2022
64869,HLCSG,N, ,N, ,2022
64870,USSQL,N, ,N, ,2022
64871,USSDA,N, ,N, ,2022
64874,SGEN1,Y,3.6,N, ,2022
64875,276FP,N, ,Y,7.6,2022
64876,0HAMP,N, ,Y,4.8,2022
64877,PV,N, ,N, ,2022
64878,PV,N, ,N, ,2022
64879,PV,N, ,N, ,2022
64880,75020,N, ,Y,2,2022
64881,NMSUF,N, ,N, ,2022
64892,ERATH,N, ,N, ,2022
64903,SOLAR,N, ,N, ,2022
64905,MTMIL,N, ,N, ,2022
64906,512,N, ,N, ,2022
64907,511,N, ,N, ,2022
64909,TSC,N, ,N, ,2022
64910,BFSNC,N, ,N, ,2022
64918,NGCIL,N, ,N, ,2022
64919,FDXIL,N, ,N, ,2022
64920,GEHIL,N, ,N, ,2022
64928,PV,N, ,N, ,2022
64929,PV,N, ,N, ,2022
64930,514,N, ,N, ,2022
64931,531,N, ,N, ,2022
64932,513,N, ,N, ,2022
64964,ROCKI,N, ,Y,4.9,2022
64965,BULLS,N, ,Y,5.7,2022
64967,LUTZ,Y,2.9,N, ,2022
64969,BAR01,Y,3.6,N, ,2022
64970,59FPV,N, ,Y,11.6,2022
64971,PRETZ,N, ,Y,2,2022
64972,PROPH,N, ,Y,2,2022
64973,GALA,N, ,N, ,2022
64975,628,N, ,N, ,2022
64976,SPN01,Y,2.4,N, ,2022
64977,TORS1,N, ,N, ,2022
64978,BRIS1,N, ,N, ,2022
64979,WTRS1,N, ,N, ,2022
64980,SOL1,Y,0.2,N, ,2022
64980,SOL2,Y,0.7,N, ,2022
64982,WPS1,N, ,N, ,2022
64984,WATS,N, ,N, ,2022
64985,JCHS,N, ,N, ,2022
64986,FCS,N, ,N, ,2022
64987,USSFS,N, ,N, ,2022
64988,USPKS,N, ,N, ,2022
64989,USRBS,N, ,N, ,2022
64990,MED1,N, ,N, ,2022
64991,JOHN,N, ,Y,1.5,2022
64992,CORN1,N, ,Y,1.2,2022
64993,BB1PV,Y,128,N, ,2022
64994,6115,Y,1.6,N, ,2022
65002,WERL,N, ,Y,3.1,2022
65003,WOLFE,N, ,Y,1.8,2022
65005,PV1,Y,2.7,N, ,2022
65009,PV1,N, ,N, ,2022
65010,PV1,N, ,N, ,2022
65011,PV1,N, ,N, ,2022
65013,MARIL,N, ,Y,2,2022
65015,WAL1,N, ,Y,8.7,2022
65016,GMS,N, ,N, ,2022
65022,BMS,N, ,N, ,2022
65029,BISSP,N, ,N, ,2022
65032,COSM1,N, ,N, ,2022
65036,1,N, ,N, ,2022
65037,1,N, ,N, ,2022
65038,1,N, ,N, ,2022
65039,1,N, ,N, ,2022
65040,1,N, ,N, ,2022
65041,1,N, ,N, ,2022
65042,1,N, ,N, ,2022
65053,IPBMS,N, ,N, ,2022
65054,71CPV,N, ,Y,2.5,2022
65055,77FPV,N, ,Y,7,2022
65056,160PV,N, ,Y,7.4,2022
65057,299PV,N, ,Y,4.1,2022
65068,WALK,N, ,N, ,2022
65069,LINT,N, ,N, ,2022
65071,PV1,N, ,N, ,2022
65072,RF67,N, ,N, ,2022
65075,CGS,N, ,N, ,2022
65083,PV1,N, ,Y,3.1,2022
65084,PTKN,N, ,N, ,2022
65085,PV1,N, ,Y,3.8,2022
65086,BREM,N, ,N, ,2022
65087,554,N, ,N, ,2022
65088,510,N, ,N, ,2022
65089,05452,N, ,N, ,2022
65091,293,N, ,N, ,2022
65092,634,N, ,N, ,2022
65093,633,N, ,N, ,2022
65094,314,Y,4,N, ,2022
65095,196,N, ,N, ,2022
65103,JICS2,N, ,N, ,2022
65110,RID,N, ,N, ,2022
65111,THU,N, ,N, ,2022
65112,RIV,Y,5,N, ,2022
65114,196PV,N, ,Y,3.8,2022
65122,GEN1,N, ,N, ,2022
65124,GEN1,N, ,N, ,2022
65125,GEN1,N, ,N, ,2022
65127,BELL,Y,13.3,N, ,2022
65130,PV1,Y,2,N, ,2022
65131,PV1,N, ,N, ,2022
65131,PV2,N, ,N, ,2022
65132,PV1,N, ,N, ,2022
65133,BENRD,N, ,Y,1.2,2022
65135,288,N, ,N, ,2022
65152,CLINT,N, ,N, ,2022
65153,U49PV,N, ,N, ,2022
65154,U22PV,N, ,N, ,2022
65163,ORIOL,N, ,Y,6.4,2022
65166,287,N, ,N, ,2022
65167,470,N, ,N, ,2022
65168,FHF,Y,1.1,N, ,2022
65169,VDK,Y,1.5,N, ,2022
65174,PV1,N, ,N, ,2022
65175,PV1,N, ,N, ,2022
65176,654,N, ,N, ,2022
65177,DSPV1,Y,1.6,N, ,2022
65178,MTNS4,N, ,Y,1.5,2022
65182,CSLPA,N, ,N, ,2022
65183,671,N, ,N, ,2022
65184,674,N, ,N, ,2022
65185,GEN1,N, ,N, ,2022
65186,GEN1,N, ,N, ,2022
65187,GEN1,N, ,N, ,2022
65188,GEN1,N, ,N, ,2022
65189,WVSA1,N, ,Y,1.2,2022
65190,WVSA2,N, ,Y,1.3,2022
65216,673,Y,1.7,N, ,2022
65217,SGOSH,Y,6.9,N, ,2022
65222,AFTON,N, ,Y,3.3,2022
65227,401,N, ,N, ,2022
65228,RP21,N, ,N, ,2022
65229,OKPVC,Y,2.5,N, ,2022
65230,TMS,Y,14,N, ,2022
65232,GEN1,N, ,N, ,2022
65233,GEN1,N, ,N, ,2022
65235,75024,N, ,Y,2,2022
65236,75021,N, ,Y,2,2022
65237,75023,N, ,Y,2,2022
65238,GEN1,N, ,N, ,2022
65242,CMS,Y,2.5,N, ,2022
65251,GEN1,N, ,N, ,2022
65252,GEN1,N, ,N, ,2022
65253,GEN1,N, ,N, ,2022
65254,GEN1,N, ,N, ,2022
65255,GEN1,N, ,N, ,2022
65256,GEN1,N, ,N, ,2022
65257,LMS01,N, ,N, ,2022
65258,WKP01,N, ,N, ,2022
65271,NBSLR,N, ,N, ,2022
65276,USSPS,N, ,N, ,2022
65277,WHS01,Y,1.9,N, ,2022
65278,WLH01,Y,17.1,N, ,2022
65279,FHS,Y,2,N, ,2022
65280,1,N, ,Y,2,2022
65281,BOMB,N, ,Y,9.2,2022
65287,BARRO,N, ,N, ,2022
65289,1,N, ,Y,2,2022
65297,81722,N, ,Y,5,2022
65298,81724,N, ,Y,7,2022
65299,81721,N, ,Y,7,2022
65300,81723,N, ,Y,5,2022
65303,SUNS,N, ,N, ,2022
65304,SOLAR,N, ,N, ,2022
65307,SUNS,N, ,N, ,2022
65314,ENX19,N, ,N, ,2022
65319,MAPL,N, ,N, ,2022
65321,RBSO,N, ,N, ,2022
65322,FTPW,N, ,N, ,2022
65323,BEDF,N, ,N, ,2022
65324,HOLL,N, ,Y,2.1,2022
65329,LAURL,N, ,N, ,2022
65330,BALB1,N, ,N, ,2022
65330,VSPRC,N, ,N, ,2022
65331,NORMA,N, ,N, ,2022
65333,785,N, ,N, ,2022
65339,19002,Y,3.2,N, ,2022
65340,19003,Y,3.1,N, ,2022
65346,MCB20,Y,20,N, ,2022
65347,LYON1,Y,20,N, ,2022
65349,MLGAN,N, ,N, ,2022
65351,GD,Y,2.4,N, ,2022
65352,MACKN,N, ,N, ,2022
65353,MCHEN,N, ,N, ,2022
65357,OERMN,N, ,Y,2.8,2022
65358,PATUX,N, ,Y,2.8,2022
65359,SHEPM,N, ,Y,2.8,2022
65364,12585,Y,2.8,N, ,2022
65368,LINDN,N, ,N, ,2022
65370,RCKPT,N, ,N, ,2022
65376,SNIP2,N, ,N, ,2022
65378,NY002,N, ,N, ,2022
65379,NY001,N, ,N, ,2022
65381,PAPE,N, ,Y,1.5,2022
65382,PV,N, ,N, ,2022
65383,003-A,N, ,N, ,2022
65383,003-B,N, ,N, ,2022
65384,7101,Y,1.3,N, ,2022
65385,AIRPT,N, ,Y,3.6,2022
65387,HOLND,N, ,N, ,2022
65389,MIDGS,N, ,N, ,2022
65391,BS1,N, ,N, ,2022
65393,NECS,N, ,N, ,2022
65406,SSP,N, ,N, ,2022
65408,GOSSP,Y,1.8,N, ,2022
65409,GFCS1,Y,1.1,N, ,2022
65409,GFCS2,Y,0.2,N, ,2022
65411,20215,N, ,N, ,2022
65412,20213,N, ,N, ,2022
65413,20217,N, ,N, ,2022
65414,20212,N, ,N, ,2022
65415,20218,N, ,N, ,2022
65416,20214,N, ,N, ,2022
65417,20216,N, ,N, ,2022
65418,20211,N, ,N, ,2022
65434,NY003,N, ,N, ,2022
65435,NY004,N, ,N, ,2022
65436,NY006,N, ,N, ,2022
65441,USSTC,N, ,N, ,2022
65444,USSVS,N, ,N, ,2022
65447,19032,Y,1.8,N, ,2022
65448,SC 10,N, ,N, ,2022
65449,SC 15,N, ,N, ,2022
65450,18002,Y,1.3,N, ,2022
65451,SC 20,N, ,N, ,2022
65452,SC 23,N, ,N, ,2022
65453,SC 28,N, ,N, ,2022
65455,SC 35,N, ,N, ,2022
65459,NY005,N, ,N, ,2022
65460,HART1,N, ,Y,5.8,2022
65461,UNITY,N, ,Y,6.4,2022
65464,LDF2,Y,2.4,N, ,2022
65464,LDF3,Y,3.3,N, ,2022
65465,CINN,N, ,N, ,2022
65466,KINS2,N, ,N, ,2022
65467,PENN,N, ,N, ,2022
65468,HIGH,N, ,N, ,2022
65469,SAMSP,Y,3.5,N, ,2022
65470,CWPVA,Y,3.6,N, ,2022
65473,GDJSI,N, ,Y,4.7,2022
65474,GDIM1,N, ,Y,12.6,2022
65475,GDIM2,N, ,Y,11.5,2022
65476,GDIM3,N, ,Y,13,2022
65477,GDIM4,N, ,Y,12.2,2022
65481,WD,N, ,N, ,2022
65485,GRWQ,N, ,N, ,2022
65487,WASH,N, ,N, ,2022
65497,GRDS1,N, ,N, ,2022
65498,GRDS2,N, ,N, ,2022
65502,BEAKR,N, ,N, ,2022
65503,BELAF,N, ,N, ,2022
65505,GILEA,N, ,N, ,2022
65506,GLADS,N, ,N, ,2022
65508,MEND,N, ,Y,2.7,2022
65510,GEN 1,Y,3.6,N, ,2022
65515,11049,N, ,N, ,2022
65516,11083,N, ,N, ,2022
65520,VASQV,N, ,Y,4.8,2022
65521,LBSOL,N, ,N, ,2022
65528,17031,Y,3.8,N, ,2022
65532,BALD,N, ,N, ,2022
65533,AUGU,N, ,N, ,2022
65534,MON,N, ,N, ,2022
65547,WEDGE,N, ,N, ,2022
65548,TRUMN,N, ,N, ,2022
65549,TRENT,N, ,N, ,2022
65550,TINKR,N, ,N, ,2022
65551,SNEAD,N, ,N, ,2022
65552,HENRY,N, ,N, ,2022
65553,KALIS,N, ,N, ,2022
65554,KENDL,N, ,N, ,2022
65555,PEAKE,N, ,N, ,2022
65556,SEAGR,N, ,N, ,2022
65559,NOLAN,N, ,N, ,2022
65560,TRUCK,N, ,N, ,2022
65563,136,Y,2.7,N, ,2022
65564,BAKER,Y,1.7,N, ,2022
65566,BRADF,N, ,N, ,2022
65567,SMITH,N, ,N, ,2022
65568,GMSP1,Y,1,N, ,2022
65568,GMSP2,Y,0.9,N, ,2022
65569,GSRSP,Y,2,N, ,2022
65570,WVMSP,Y,2.9,N, ,2022
65571,VH600,Y,1.1,N, ,2022
65571,VH700,Y,1.3,N, ,2022
65571,VH750,Y,1,N, ,2022
65583,RICH1,N, ,N, ,2022
65584,CRUI1,N, ,N, ,2022
65585,2684,N, ,N, ,2022
65586,2910,N, ,N, ,2022
65587,7105,N, ,N, ,2022
65595,HORCS,N, ,N, ,2022
65597,CLWB,Y,2.8,N, ,2022
65609,GLCRS,N, ,Y,2.2,2022
65610,MO32,N, ,Y,2.5,2022
65611,MO33,N, ,Y,2.4,2022
65612,SNOWD,N, ,Y,2.6,2022
65613,JBTB2,Y,2.1,N, ,2022
65614,OCCSP,Y,2.6,N, ,2022
65617,P3998,Y,1.7,N, ,2022
65618,524,N, ,N, ,2022
65619,289,N, ,N, ,2022
65620,100LR,N, ,Y,2.9,2022
65621,456LR,N, ,Y,1.7,2022
65622,ABSGI,Y,2.8,N, ,2022
65623,CDRCK,Y,2,N, ,2022
65624,US40,Y,7.5,N, ,2022
65625,US963,Y,7.4,N, ,2022
65626,NEV,Y,7.5,N, ,2022
65627,GL,Y,7.4,N, ,2022
65628,JR,Y,7.5,N, ,2022
65631,PSGAH,N, ,N, ,2022
65632,REGEN,N, ,Y,1.8,2022
65636,2132,N, ,N, ,2022
65636,5138,N, ,N, ,2022
65637,2481,N, ,N, ,2022
65638,SRGN1,N, ,N, ,2022
65639,SRGN2,N, ,N, ,2022
65640,SRBOL,N, ,N, ,2022
65641,SRPAR,N, ,N, ,2022
65642,SRJA2,N, ,N, ,2022
65643,CASTN,N, ,Y,7.2,2022
65647,CROT,N, ,N, ,2022
65650,15446,N, ,N, ,2022
65652,NBRIA,Y,5.2,N, ,2022
65653,NBRIA,N, ,N, ,2022
65658,DLSSP,Y,7.8,N, ,2022
65659,PV1,N, ,N, ,2022
65661,NEB1,Y,181.5,N, ,2022
65662,VAN1,Y,59.5,N, ,2022
65667,EWS1,N, ,N, ,2022
65668,EWS1,N, ,N, ,2022
65669,FCPV,N, ,Y,2.2,2022
65670,VTRPV,N, ,Y,1,2022
65671,CATTL,N, ,Y,2,2022
65674,PV,N, ,N, ,2022
65675,PV,N, ,N, ,2022
65676,PV,N, ,N, ,2022
65677,PV,N, ,N, ,2022
65679,11933,N, ,N, ,2022
65680,PV1,N, ,N, ,2022
65681,PV1,N, ,N, ,2022
65684,1,N, ,N, ,2022
65687,1,N, ,N, ,2022
65688,LUD,N, ,Y,3.7,2022
65690,ACUSH,N, ,Y,2.7,2022
65691,TRUMB,N, ,Y,1.3,2022
65706,PJS,Y,1.5,N, ,2022
65707,PBS,Y,1.8,N, ,2022
65716,3779,N, ,N, ,2022
65717,4452,N, ,N, ,2022
65719,4809,N, ,N, ,2022
65720,5571,N, ,N, ,2022
65721,7104,N, ,N, ,2022
65722,2538,N, ,N, ,2022
65723,15557,N, ,N, ,2022
65724,15889,N, ,N, ,2022
65726,MCCSC,N, ,N, ,2022
65727,GAST,N, ,N, ,2022
65728,GABE,N, ,N, ,2022
65730,GARO,N, ,N, ,2022
65731,29197,N, ,N, ,2022
65732,29198,N, ,N, ,2022
65740,21536,N, ,N, ,2022
65745,CAC22,N, ,N, ,2022
65746,CC22,N, ,N, ,2022
65747,FC22,N, ,N, ,2022
65748,KC22,N, ,N, ,2022
65750,SR22,N, ,N, ,2022
65751,SC22,N, ,N, ,2022
65752,EFK,N, ,Y,2.9,2022
65753,GRPRT,N, ,Y,5,2022
65754,KDRHK,N, ,Y,7.5,2022
65755,MYER,N, ,Y,3,2022
65756,RKDAL,N, ,Y,2.6,2022
65757,SGRTS,N, ,Y,3,2022
65759,PE2,N, ,N, ,2022
65766,13856,Y,1.3,N, ,2022
65770,SOLAR,N, ,Y,3.5,2022
65771,1,N, ,N, ,2022
65772,1,N, ,N, ,2022
65774,18031,N, ,N, ,2022
65775,5324,N, ,N, ,2022
65776,5939,N, ,N, ,2022
65777,5779,N, ,N, ,2022
65778,JKPT,N, ,N, ,2022
65779,HICK,N, ,N, ,2022
65780,OGBRN,N, ,N, ,2022
65781,BSHP2,N, ,N, ,2022
65783,WN01,Y,2.3,N, ,2022
65784,BS1,N, ,N, ,2022
65785,19822,N, ,N, ,2022
65786,19823,N, ,N, ,2022
65791,BHEN1,N, ,N, ,2022
65794,VSPRC,Y,1.9,N, ,2022
65804,13191,N, ,N, ,2022
65815,MPRES,N, ,N, ,2022
65817,CLEA1,N, ,N, ,2022
65818,LIME1,N, ,N, ,2022
65819,CAPE1,N, ,N, ,2022
65858,GEN1,N, ,Y,6.9,2022
65859,GEN1,N, ,Y,6.9,2022
65942,GRAND,N, ,N, ,2022
65945,PV,Y,2,N, ,2022
65946,SOLAR,N, ,N, ,2022
65954,PORT,N, ,Y,6.7,2022
65965,JAVA,N, ,N, ,2022
65968,HODAG,N, ,N, ,2022
65969,KKS2,N, ,N, ,2022
65972,RRS,N, ,N, ,2022
65974,TIMM,N, ,Y,1.7,2022
65982,TCLP,N, ,N, ,2022
65983,TCGH,N, ,N, ,2022
65984,TCBP,N, ,N, ,2022
65996,HARM,N, ,N, ,2022
66003,MPCSG,N, ,Y,1,2022
66005,LIME3,N, ,N, ,2022
66016,SKAL,N, ,N, ,2022
66020,WSSP,Y,5.3,N, ,2022
66021,ASSA1,Y,3.3,N, ,2022
66022,AMDW7,Y,3,N, ,2022
66028,DFASP,Y,3.9,N, ,2022
66031,15332,N, ,N, ,2022
66032,14052,N, ,N, ,2022
66033,15333,N, ,N, ,2022
66034,19826,N, ,N, ,2022
66036,20205,N, ,N, ,2022
66037,20206,N, ,N, ,2022
66046,BRZ01,N, ,N, ,2022
66048,MBS,N, ,N, ,2022
66049,SARMY,Y,1.5,N, ,2022
66061,A1,N, ,N, ,2022
66062,A2,N, ,N, ,2022
66063,A3,N, ,N, ,2022
66064,A4,N, ,N, ,2022
66065,WVS1,N, ,N, ,2022
66065,WVS2,N, ,N, ,2022
66068,704,N, ,N, ,2022
66074,4942,N, ,N, ,2022
66075,18120,N, ,N, ,2022
66076,20409,N, ,N, ,2022
66077,27582,N, ,N, ,2022
66078,18952,N, ,N, ,2022
66079,20824,N, ,N, ,2022
66081,8211,N, ,N, ,2022
66082,14850,N, ,N, ,2022
66083,7063,N, ,N, ,2022
66085,16682,N, ,N, ,2022
66086,29045,N, ,N, ,2022
66087,28911,N, ,N, ,2022
66088,PCEF,N, ,N, ,2022
66095,712,N, ,N, ,2022
66100,WATER,Y,6.2,N, ,2022
66125,WESTL,Y,125,N, ,2022
66140,PNA01,Y,1.9,N, ,2022
66159,RECBJ,N, ,N, ,2022
66176,10891,Y,3,N, ,2022
66177,10896,N, ,N, ,2022
66178,9122,N, ,N, ,2022
66180,HUXPV,Y,5,N, ,2022
66181,BEAPV,Y,6.4,N, ,2022
66182,AMHPV,Y,2.5,N, ,2022
66187,10992,Y,3,N, ,2022
66188,POMP1,Y,2.5,N, ,2022
66189,POMP2,Y,1.8,N, ,2022
66199,CAIRO,N, ,N, ,2022
66200,CEDAR,N, ,N, ,2022
66201,NBBRM,Y,3.8,N, ,2022
66202,OLDPL,N, ,N, ,2022
66205,TURNI,N, ,N, ,2022
66206,MOVSO,N, ,N, ,2022
66207,VEPSO,N, ,N, ,2022
66209,10986,N, ,N, ,2022
66210,10887,Y,3,N, ,2022
66211,10889,Y,3,N, ,2022
66212,10965,N, ,N, ,2022
66213,10907,N, ,N, ,2022
66214,10967,N, ,N, ,2022
66215,10996,N, ,N, ,2022
66217,10968,N, ,N, ,2022
66218,10892,N, ,N, ,2022
66220,10999,N, ,N, ,2022
66221,10972,N, ,N, ,2022
66222,10895,N, ,N, ,2022
66223,11000,N, ,N, ,2022
66224,10890,Y,3,N, ,2022
66225,10970,N, ,N, ,2022
66226,10991,N, ,N, ,2022
66227,10886,Y,3,N, ,2022
66228,10888,N, ,N, ,2022
66229,10975,N, ,N, ,2022
66230,10997,N, ,N, ,2022
66231,10988,N, ,N, ,2022
66232,10894,N, ,N, ,2022
66233,10995,N, ,N, ,2022
66234,10971,N, ,N, ,2022
66235,10961,N, ,N, ,2022
66236,10982,N, ,N, ,2022
66242,LSHS,N, ,Y,1.4,2022
66243,LWSJN,N, ,Y,5.6,2022
66244,WEBRD,N, ,Y,5.1,2022
66245,MRLRD,N, ,Y,5.6,2022
66246,LSBST,N, ,Y,2.5,2022
66247,21536,Y,10,N, ,2022
66248,BSS1,N, ,N, ,2022
66310,CT1PV,N, ,N, ,2022
66317,BRIM1,N, ,N, ,2022
66318,BROK1,N, ,N, ,2022
66331,WFB01,Y,5.8,N, ,2022
66332,WFK01,Y,3.8,N, ,2022
66339,BRN01,Y,6.5,N, ,2022
66368,SKYW,N, ,Y,1.4,2022
66371,EDISN,N, ,N, ,2022
66372,OVERH,N, ,N, ,2022
66373,POLK,N, ,N, ,2022
66374,SELW,N, ,N, ,2022
66375,SHIEL,N, ,N, ,2022
66376,SUMMT,N, ,N, ,2022
66380,83022,N, ,N, ,2022
66381,11822,N, ,N, ,2022
66413,10112,N, ,N, ,2022
66417,GRND,N, ,N, ,2022
66422,NORTH,N, ,N, ,2022
66422,SOUTH,N, ,N, ,2022
66427,EMAR1,N, ,N, ,2022
66428,EK350,N, ,N, ,2022
66428,EK360,N, ,N, ,2022
66429,EPKI1,N, ,N, ,2022
66429,EPKI2,N, ,N, ,2022
66442,ORANG,N, ,N, ,2022
66465,68900,Y,5,N, ,2022
66466,43580,Y,1.1,N, ,2022
66468,PV1,N, ,N, ,2022
66469,PV1,N, ,N, ,2022
66470,PV1,N, ,N, ,2022
66473,WALTO,N, ,N, ,2022
66474,18170,N, ,N, ,2022
66481,UVALE,N, ,Y,2.6,2022
66482,GHENT,N, ,Y,4.3,2022
66483,SNFRD,N, ,Y,7.5,2022
66485,GLSTR,Y,3,N, ,2022
66486,RAMPO,Y,5.2,N, ,2022
66487,MOYER,N, ,N, ,2022
66489,10951,N, ,N, ,2022
66492,HMRD1,Y,1.9,N, ,2022
66499,FDPV1,N, ,N, ,2022
66501,CCPV1,N, ,N, ,2022
66503,CCPV2,N, ,N, ,2022
66536,5003A,N, ,Y,1.9,2022
66537,5003B,N, ,Y,1.9,2022
66538,5900,N, ,Y,1.7,2022
66539,6000,N, ,Y,1.6,2022
66582,07948,N, ,N, ,2022
66583,05658,N, ,Y,6.9,2022
66584,07367,N, ,N, ,2022
66585,07152,N, ,N, ,2022
66586,06945,N, ,Y,7,2022
66587,SOL,N, ,N, ,2022
66588,SOL,N, ,N, ,2022
66589,SOL,Y,1.2,N, ,2022
66590,SOL,N, ,N, ,2022
66591,SOL,N, ,N, ,2022
66602,BCKWT,N, ,N, ,2022
66607,SOL,N, ,N, ,2022
66608,SOL,N, ,N, ,2022
66609,SOL,N, ,N, ,2022
66610,SOL,N, ,N, ,2022
66622,VSPRC,N, ,N, ,2022
66698,OCREF,N, ,N, ,2022
66700,BANNR,N, ,N, ,2022
66709,BEULA,N, ,N, ,2022
66710,BRICT,N, ,N, ,2022
66711,CLOVY,N, ,N, ,2022
66712,COOGE,N, ,N, ,2022
66718,ESAAB,N, ,N, ,2022
66719,MILCH,N, ,N, ,2022
66720,OAKWD,N, ,N, ,2022
66721,OVRMN,N, ,N, ,2022
66722,SAW,N, ,N, ,2022
66723,SAWTL,N, ,N, ,2022
66724,SOUWK,N, ,N, ,2022
66725,WHISK,N, ,N, ,2022
66729,P3101,Y,1.7,N, ,2022
66730,P4318,N, ,N, ,2022
66731,P4450,Y,4.7,N, ,2022
66732,P4451,Y,2.4,N, ,2022
66733,P4721,N, ,N, ,2022
66734,P4739,Y,6,N, ,2022
66736,P4159,Y,2,N, ,2022
66737,P4161,Y,2,N, ,2022
66738,P4581,Y,2,N, ,2022
66739,P4162,Y,1.5,N, ,2022
66740,P4347,Y,2,N, ,2022
66742,LAK,N, ,N, ,2022
66743,DUL,N, ,N, ,2022
66749,HERR1,N, ,N, ,2022
66762,P3599,Y,4.6,N, ,2022
66763,P3600,Y,1.3,N, ,2022
66764,3954,Y,7.6,N, ,2022
66764,3954B,Y,3,N, ,2022
66765,3595,Y,4.5,N, ,2022
66766,P3608,Y,3.5,N, ,2022
66767,4725,Y,2.6,N, ,2022
66769,P4468,Y,7.5,N, ,2022
66770,P3685,N, ,N, ,2022
66771,P4471,N, ,Y,2.9,2022
66776,PV1,Y,5,N, ,2022
66777,GEN1,N, ,N, ,2022
66797,P4376,N, ,N, ,2022
66799,4087,N, ,N, ,2022
66815,P5875,N, ,N, ,2022
66822,NECA,N, ,Y,5,2022
66823,NECB,N, ,Y,3.3,2022
66835,P4453,Y,4.2,N, ,2022
66846,JOGEE,N, ,N, ,2022
66863,BJK01,Y,5.2,N, ,2022
66906,HHSPV,Y,1.7,N, ,2022
66907,BARE1,N, ,N, ,2022
